[-1.83269238 -1.81249344  1.60360157  0.67404801 -0.10007819  1.34377861
 -1.39149868 -0.09049018  1.59198189  1.4536314 ],[ 0.66227984  0.43963593  1.90199041  2.05407286 -1.74037135  1.64642775
 -1.80513251 -1.82666016 -0.17341061 -1.48004031]
[-1.83269238 -1.81249344  1.60402167  0.67402959 -0.10007819  1.3437798
 -1.39140856 -0.09049673  1.59198225  1.45361161],[ 0.66227984  0.43963593  1.90223181  2.05405045 -1.74037135  1.64642704
 -1.80522966 -1.82666397 -0.17341937 -1.48004842]
[-1.83269238 -1.81249344  1.60358572  0.67403859 -0.10007819  1.34378457
 -1.39140189 -0.09059185  1.59198022  1.45368183],[ 0.66227984  0.43963593  1.90198159  2.05405807 -1.74037135  1.64643228
 -1.80522645 -1.82667828 -0.17341916 -1.47994995]
[-1.83269238 -1.81249344  1.6036154   0.67403769 -0.10007819  1.34378302
 -1.39141905 -0.0905996   1.59198165  1.45369697],[ 0.66227984  0.43963593  1.90202641  2.05407047 -1.74037135  1.64645433
 -1.80523026 -1.82667911 -0.17341046 -1.4799248 ]
[-1.83269238 -1.81249344  1.60358286  0.67404616 -0.10007819  1.34376538
 -1.39141667 -0.09060226  1.59199226  1.453704  ],[ 0.66227984  0.43963593  1.90201104  2.05406499 -1.74037135  1.6464293
 -1.80520308 -1.82668352 -0.17341094 -1.47995651]
[-1.83269238 -1.81249344  1.60400736  0.6740343  -0.10007819  1.34377325
 -1.39138579 -0.09046347  1.59198785  1.45369124],[ 0.66227984  0.43963593  1.90226042  2.05407977 -1.74037135  1.64646113
 -1.80520809 -1.82666457 -0.17338482 -1.47988236]
[-1.83269238 -1.81249344  1.60357141  0.67405164 -0.10007819  1.3437556
 -1.39148903 -0.09060377  1.59198213  1.4537046 ],[ 0.66227984  0.43963593  1.90199947  2.05406332 -1.74037135  1.64643598
 -1.80513608 -1.82670391 -0.17339915 -1.47991776]
[-1.83269238 -1.81249344  1.60354638  0.67401898 -0.10007819  1.34376681
 -1.39139605 -0.09059463  1.59198594  1.4536252 ],[ 0.66227984  0.43963593  1.90203977  2.05406451 -1.74037135  1.64644063
 -1.80522394 -1.82666826 -0.17340703 -1.4800247 ]
[-1.83269238 -1.81249344  1.60354173  0.67404336 -0.10007819  1.34378648
 -1.39149988 -0.09059615  1.59198153  1.45370638],[ 0.66227984  0.43963593  1.90201545  2.05405068 -1.74037135  1.64642262
 -1.80510163 -1.82667696 -0.17341593 -1.47994292]
[-1.83269238 -1.81249344  1.60361254  0.6740548  -0.10007819  1.34378624
 -1.39142168 -0.09062059  1.59199083  1.45370185],[ 0.66227984  0.43963593  1.90201235  2.0540483  -1.74037135  1.64642727
 -1.80521023 -1.8266933  -0.17340825 -1.47995865]
[-1.83269238 -1.81249344  1.60401273  0.67403078 -0.10007819  1.34377491
 -1.39140546 -0.09060133  1.5919826   1.45368767],[ 0.66227984  0.43963593  1.90223622  2.0540576  -1.74037135  1.64644587
 -1.80526721 -1.82667327 -0.17340951 -1.4799552 ]
[-1.83269238 -1.81249344  1.60360599  0.67404103 -0.10007819  1.3437922
