[-1.52006853 -1.03366828 -0.7139197  -0.36528537 -0.10100427  0.20133419
  0.50362515  0.7923882   1.07063842  1.40212107],[-0.85105461 -1.01928794 -1.01673234 -1.0831368  -1.00433397 -1.00014186
 -1.00678122 -1.00552249 -0.94600743 -1.00722218]
[-1.52007759 -1.033427   -0.71392107 -0.37581995 -0.10100608  0.20133008
  0.50362772  0.79238784  1.06561041  1.40215909],[-0.85107136 -1.02024674 -1.01672399 -1.08786464 -1.00431859 -1.0001353
 -1.00677276 -1.0055238  -0.94935507 -1.00718749]
[-1.52008235 -1.0326395  -0.71392184 -0.37945548 -0.10100616  0.2013256
  0.50363928  0.79238927  1.06243849  1.4021641 ],[-0.85104668 -1.02152252 -1.01672578 -1.08873773 -1.0043267  -1.00013947
 -1.00677991 -1.00549674 -0.95256734 -1.00718665]
[-1.52008331 -1.03287256 -0.71392822 -0.37938625 -0.10100803  0.20133154
  0.50363028  0.79246593  1.06164014  1.40209496],[-0.85105121 -1.02151561 -1.0167315  -1.0887301  -1.00432777 -1.00013697
 -1.00677955 -1.00552845 -0.9532035  -1.00718892]
[-1.52009273 -1.03285384 -0.71392924 -0.37930536 -0.1010104   0.20133263
  0.50362772  0.79239124  1.06164408  1.40211773],[-0.85107452 -1.02154422 -1.01673245 -1.08873737 -1.00433123 -1.00014293
 -1.00678372 -1.00553751 -0.953197   -1.00723255]
[-1.52009356 -1.03290021 -0.71393353 -0.37655747 -0.1010053   0.20132253
  0.50362563  0.79236263  1.06160259  1.40207624],[-0.85109794 -1.02148914 -1.01676679 -1.08844972 -1.00430608 -1.00013828
 -1.00677872 -1.00549865 -0.95313185 -1.0071578 ]
[-1.52008998 -1.03286672 -0.7117855  -0.37222409 -0.10101183  0.20132352
  0.50362271  0.7923609   1.06161809  1.40207434],[-0.85110408 -1.02152848 -1.02031195 -1.08807909 -1.00432658 -1.00013518
 -1.00677621 -1.00551975 -0.95317984 -1.00715828]
[-1.52008677 -1.03285611 -0.71056038 -0.37226084 -0.10101154  0.20132414
  0.5036267   0.79236275  1.06164849  1.40209353],[-0.85110408 -1.02155399 -1.0224334  -1.08806419 -1.00431728 -1.00014114
 -1.00677657 -1.0054853  -0.95318109 -1.0072093 ]
[-1.52008688 -1.03289664 -0.71055514 -0.36963338 -0.10100286  0.20132582
  0.50361967  0.79235923  1.06157672  1.40209281],[-0.8510747  -1.02148855 -1.02244616 -1.08763707 -1.00431991 -1.00013661
 -1.00677454 -1.00550795 -0.95313084 -1.00720263]
[-1.52009952 -1.03288543 -0.70900929 -0.36604133 -0.10101496  0.20132573
  0.50362897  0.79236269  1.06158853  1.40209794],[-0.85110426 -1.02151406 -1.02541375 -1.08717585 -1.00432885 -1.00013804
